,state,Year,cost_per_pack,sales_per_capita,tax_dollar,tax_percent,tax_revenue,tax_state,index,price_cpi
1999,Rhode Island,2019,9.873,29.1,5.26,53.3,130740848.0,4.25,255.65741666666668,8.418742659855033
2000,South Carolina,1970,0.343,103.6,0.14,40.8,16737672.0,0.06,38.824999999999996,1.9259240180296204
2001,South Carolina,1971,0.341,115.0,0.14,41.1,17911044.0,0.06,40.49166666666667,1.835883926733896
2002,South Carolina,1972,0.335,118.7,0.14,41.8,18928116.0,0.06,41.81666666666667,1.7464328417696293
2003,South Carolina,1973,0.352,125.5,0.14,39.8,20383460.0,0.06,44.4,1.7282882882882882
2004,South Carolina,1974,0.381,129.7,0.14,36.8,21209852.0,0.06,49.30833333333334,1.6844617204664525
2005,South Carolina,1975,0.41,130.5,0.14,34.2,21800180.0,0.06,53.81666666666666,1.6608237844533913
2006,South Carolina,1976,0.422,136.8,0.14,33.2,23170887.0,0.06,56.90833333333333,1.6165646507541367
2007,South Carolina,1977,0.492,137.2,0.15,30.5,23441273.0,0.06,60.60833333333333,1.769657637838581
2008,South Carolina,1978,0.502,140.4,0.15,29.9,28273885.0,0.07,65.23333333333333,1.6776085845682167
2009,South Carolina,1979,0.523,135.7,0.15,28.7,27713875.0,0.07,72.575,1.5709817430244575
2010,South Carolina,1980,0.547,138.3,0.15,27.4,28389033.0,0.07,82.40833333333333,1.4470138537769242
2011,South Carolina,1981,0.619,136.1,0.15,24.2,29722415.0,0.07,90.925,1.4841022821006324
2012,South Carolina,1982,0.724,136.0,0.15,20.7,30151784.0,0.07,96.5,1.6355647668393782
2013,South Carolina,1983,0.813,131.1,0.23,28.3,29391530.0,0.07,99.60000000000001,1.7794578313253009
2014,South Carolina,1984,0.83,127.0,0.23,27.7,29419765.0,0.07,103.88333333333333,1.7417615915289588
2015,South Carolina,1985,0.887,125.4,0.23,25.9,29421407.0,0.07,107.56666666666666,1.7976386736907344
2016,South Carolina,1986,0.953,126.6,0.23,24.1,29522340.0,0.07,109.60833333333333,1.8954215768265794
2017,South Carolina,1987,0.999,126.6,0.23,23.0,30093670.0,0.07,113.625,1.9166732673267326
2018,South Carolina,1988,1.119,124.4,0.23,20.6,30114220.0,0.07,118.25833333333333,2.062789091677824
2019,South Carolina,1989,1.252,122.4,0.23,18.3,29861721.0,0.07,123.96666666666665,2.201688625974725
2020,South Carolina,1990,1.29,118.6,0.23,17.8,29140978.0,0.07,130.65833333333333,2.1523311435678294
2021,South Carolina,1991,1.519,121.5,0.27,17.8,29953372.0,0.07,136.19166666666666,2.4314409839074833
2022,South Carolina,1992,1.645,112.9,0.27,16.4,27846422.0,0.07,140.31666666666666,2.5557192065565983
2023,South Carolina,1993,1.391,115.2,0.31,22.3,28402000.0,0.07,144.45833333333334,2.0991381597923273
2024,South Carolina,1994,1.4,112.2,0.31,22.1,27996316.0,0.07,148.225,2.059031877213695
2025,South Carolina,1995,1.495,109.2,0.31,20.7,28994603.0,0.07,152.38333333333333,2.138750957016297
2026,South Carolina,1996,1.539,102.9,0.31,20.1,26468366.0,0.07,156.85,2.1389990436722983
2027,South Carolina,1997,1.653,124.5,0.31,18.8,32242879.0,0.07,160.51666666666668,2.244963139860866
2028,South Carolina,1998,1.796,126.9,0.31,17.3,32877081.0,0.07,163.00833333333333,2.4018894739532746
2029,South Carolina,1999,2.553,109.4,0.31,12.1,28554305.0,0.07,166.57500000000002,3.3411616389013954
2030,South Carolina,2000,2.783,103.9,0.41,14.7,28077000.0,0.07,172.20000000000002,3.523193960511033
2031,South Carolina,2001,3.024,96.6,0.41,13.6,25772858.0,0.07,177.0666666666667,3.7230722891566264
2032,South Carolina,2002,3.106,97.5,0.46,14.8,26350424.0,0.07,179.875,3.7643252258512856
2033,South Carolina,2003,3.167,95.7,0.46,14.5,25843905.0,0.07,183.95833333333334,3.7530563986409966
2034,South Carolina,2004,3.122,92.2,0.46,14.7,26759248.0,0.07,188.88333333333333,3.6032612723903643
2035,South Carolina,2005,3.147,94.0,0.46,14.6,27559820.0,0.07,195.29166666666666,3.5129302325581393
2036,South Carolina,2006,3.094,96.4,0.46,14.9,28724528.0,0.07,201.59166666666667,3.3458327477160923
2037,South Carolina,2007,3.262,91.2,0.46,14.1,27553662.0,0.07,207.34241666666665,3.4296696808700906
2038,South Carolina,2008,3.319,89.1,0.46,13.9,27468584.0,0.07,215.3025,3.36058336526515
2039,South Carolina,2009,3.967,85.0,1.08,27.2,26656877.0,0.07,214.537,4.031034273808247
2040,South Carolina,2010,4.705,84.5,1.58,33.6,26912128.0,0.07,218.05550000000002,4.703802472306362
2041,South Carolina,2011,4.844,69.9,1.58,32.6,138031843.0,0.57,224.93916666666667,4.694567049609709
2042,South Carolina,2012,4.851,61.9,1.58,32.6,164019425.0,0.57,229.59391666666667,4.6060366727196245
2043,South Carolina,2013,4.879,62.0,1.58,32.4,163002662.0,0.57,232.95708333333334,4.565742259393271
2044,South Carolina,2014,4.987,58.9,1.58,31.7,156356758.0,0.57,236.73616666666666,4.592310567952932
2045,South Carolina,2015,5.029,56.1,1.58,31.4,153086500.0,0.57,237.01700000000002,4.625499436749262
2046,South Carolina,2016,5.049,57.3,1.58,31.3,156101358.0,0.57,240.00716666666665,4.586038055808056
2047,South Carolina,2017,5.142,55.5,1.58,30.7,154924581.0,0.57,245.11958333333334,4.573098504641442
2048,South Carolina,2018,5.322,53.1,1.58,29.7,151957884.0,0.57,251.10683333333336,4.6203282666540995
2049,South Carolina,2019,5.569,52.6,1.58,28.4,157479471.0,0.57,255.65741666666668,4.748706358020124
2050,South Dakota,1970,0.385,92.7,0.2,51.9,7360000.0,0.12,38.824999999999996,2.1617514488087575
2051,South Dakota,1971,0.391,96.7,0.2,51.2,7730000.0,0.12,40.49166666666667,2.1050751183371066
2052,South Dakota,1972,0.396,103.0,0.2,50.5,8280000.0,0.12,41.81666666666667,2.0644400159426066
2053,South Dakota,1973,0.404,103.5,0.2,49.5,8438000.0,0.12,44.4,1.9836036036036038
2054,South Dakota,1974,0.428,108.4,0.2,46.7,8909000.0,0.12,49.30833333333334,1.8922562109176946
2055,South Dakota,1975,0.45,113.5,0.2,44.5,9283000.0,0.12,53.81666666666666,1.8228553731805515
2056,South Dakota,1976,0.464,116.7,0.2,43.1,9561000.0,0.12,56.90833333333333,1.777454971445307
2057,South Dakota,1977,0.532,115.6,0.2,37.6,9515000.0,0.12,60.60833333333333,1.913532242540905
2058,South Dakota,1978,0.541,116.9,0.2,37.0,9665000.0,0.12,65.23333333333333,1.807940725600409
2059,South Dakota,1979,0.588,117.4,0.22,37.4,9721000.0,0.12,72.575,1.7662280399586632
2060,South Dakota,1980,0.623,114.7,0.22,35.3,11053000.0,0.14,82.40833333333333,1.6480614824552535
2061,South Dakota,1981,0.68,115.7,0.23,33.8,11176000.0,0.14,90.925,1.6303546879296125
2062,South Dakota,1982,0.788,113.0,0.23,29.2,11615000.0,0.15,96.5,1.7801450777202072
2063,South Dakota,1983,0.898,109.8,0.31,34.5,11381000.0,0.15,99.60000000000001,1.9655020080321284
2064,South Dakota,1984,0.923,105.7,0.31,33.6,11191000.0,0.15,103.88333333333333,1.9369228300978665
2065,South Dakota,1985,1.085,104.4,0.39,35.9,11167000.0,0.15,107.56666666666666,2.198915401301518
2066,South Dakota,1986,1.137,97.0,0.39,34.3,15673000.0,0.23,109.60833333333333,2.2613791530449325
2067,South Dakota,1987,1.247,95.8,0.39,31.2,15849000.0,0.23,113.625,2.3924840484048406
2068,South Dakota,1988,1.301,91.9,0.39,30.0,15261000.0,0.23,118.25833333333333,2.3982918751321263
2069,South Dakota,1989,1.389,87.4,0.39,28.0,14527000.0,0.23,123.96666666666665,2.442608228018285
2070,South Dakota,1990,1.503,88.3,0.39,25.9,14679000.0,0.23,130.65833333333333,2.5077160533197267
2071,South Dakota,1991,1.63,91.8,0.43,26.4,14724000.0,0.23,136.19166666666666,2.609117053172612
2072,South Dakota,1992,1.803,93.0,0.43,23.8,14943000.0,0.23,140.31666666666666,2.8011925406817912
2073,South Dakota,1993,1.544,91.6,0.47,30.4,14685000.0,0.23,144.45833333333334,2.3300282665128353
2074,South Dakota,1994,1.621,94.8,0.47,29.0,15303000.0,0.23,148.225,2.3840647664024286
2075,South Dakota,1995,1.712,98.6,0.57,33.3,16274000.0,0.23,152.38333333333333,2.449191731379197
2076,South Dakota,1996,1.817,92.3,0.57,31.4,22456341.0,0.23,156.85,2.5253809372011475
2077,South Dakota,1997,1.928,88.8,0.57,29.6,21458178.0,0.33,160.51666666666668,2.618444605959921
2078,South Dakota,1998,2.079,88.3,0.57,27.4,21321597.0,0.33,163.00833333333333,2.780360922243239
2079,South Dakota,1999,2.729,83.5,0.57,20.9,20327478.0,0.33,166.57500000000002,3.5714963229776373
2080,South Dakota,2000,3.04,75.1,0.67,22.0,19251084.0,0.33,172.20000000000002,3.8485481997677113
2081,South Dakota,2001,3.275,78.1,0.67,20.5,19452005.0,0.33,177.0666666666667,4.032097138554216
2082,South Dakota,2002,3.405,75.4,0.72,21.1,18837516.0,0.33,179.875,4.126699096594858
2083,South Dakota,2003,3.483,73.2,0.92,26.4,21669573.0,0.53,183.95833333333334,4.127532502831257
2084,South Dakota,2004,3.506,69.3,0.92,26.2,28171051.0,0.53,188.88333333333333,4.046455483984823
2085,South Dakota,2005,3.539,68.7,0.92,26.0,28065888.0,0.53,195.29166666666666,3.9505116279069767
2086,South Dakota,2006,3.499,69.2,0.92,26.3,28462829.0,0.53,201.59166666666667,3.7837972799801576
2087,South Dakota,2007,4.391,58.5,1.92,43.7,43184955.0,1.53,207.34241666666665,4.616701277958482
2088,South Dakota,2008,4.582,49.5,1.92,41.9,60271330.0,1.53,215.3025,4.639407345479035
2089,South Dakota,2009,5.437,49.7,2.54,46.7,61646193.0,1.53,214.537,5.524762628357812
2090,South Dakota,2010,5.885,48.6,2.54,43.2,60417938.0,1.53,218.05550000000002,5.88350213592411
2091,South Dakota,2011,5.842,43.8,2.54,43.5,54607887.0,1.53,224.93916666666667,5.661779666354236
2092,South Dakota,2012,5.831,42.8,2.54,43.6,53980032.0,1.53,229.59391666666667,5.536549131854902
2093,South Dakota,2013,5.766,42.7,2.54,44.1,54473910.0,1.53,232.95708333333334,5.395792143402665
2094,South Dakota,2014,5.931,42.3,2.54,42.8,54732798.0,1.53,236.73616666666666,5.461598952983525
2095,South Dakota,2015,6.221,40.7,2.54,40.8,53164088.0,1.53,237.01700000000002,5.7218596134454485
2096,South Dakota,2016,6.252,44.6,2.54,40.6,58833509.0,1.53,240.00716666666665,5.678730426799755
2097,South Dakota,2017,6.455,41.6,2.54,39.3,55127979.0,1.53,245.11958333333334,5.740830580991931
2098,South Dakota,2018,6.534,40.2,2.54,38.9,54892816.0,1.53,251.10683333333336,5.672533802013883
2099,South Dakota,2019,6.693,35.0,2.54,38.0,47222260.0,1.53,255.65741666666668,5.707145206361768
2100,Tennessee,1970,0.416,99.8,0.21,50.5,51529552.0,0.13,38.824999999999996,2.3358145524790728
2101,Tennessee,1971,0.416,106.3,0.21,50.5,54324788.0,0.13,40.49166666666667,2.2396707141387115
2102,Tennessee,1972,0.408,111.5,0.21,51.5,57838793.0,0.13,41.81666666666667,2.1269988043045034
2103,Tennessee,1973,0.425,109.7,0.21,49.4,57504328.0,0.13,44.4,2.0867117117117115
2104,Tennessee,1974,0.453,114.8,0.21,46.4,61589439.0,0.13,49.30833333333334,2.0027851952002704
2105,Tennessee,1975,0.483,117.4,0.21,43.5,62998951.0,0.13,53.81666666666666,1.9565314338804585
2106,Tennessee,1976,0.496,121.7,0.21,42.3,66254203.0,0.13,56.90833333333333,1.9000380729242934
2107,Tennessee,1977,0.548,124.6,0.21,38.3,68265256.0,0.13,60.60833333333333,1.9710820844218344
2108,Tennessee,1978,0.573,127.3,0.21,36.6,71135611.0,0.13,65.23333333333333,1.9148799182422074
2109,Tennessee,1979,0.603,127.2,0.21,34.8,72046814.0,0.13,72.575,1.8112848777127109
2110,Tennessee,1980,0.637,130.4,0.21,33.0,74254687.0,0.13,82.40833333333333,1.68509657194863
2111,Tennessee,1981,0.683,129.1,0.21,30.7,77075964.0,0.13,90.925,1.6375474291998902
2112,Tennessee,1982,0.791,131.4,0.21,26.5,78807924.0,0.13,96.5,1.7869222797927462
2113,Tennessee,1983,0.883,129.0,0.29,32.8,78010310.0,0.13,99.60000000000001,1.9326706827309235
2114,Tennessee,1984,0.925,125.1,0.29,31.4,76741643.0,0.13,103.88333333333333,1.9411198459810688
2115,Tennessee,1985,0.988,128.7,0.29,29.4,79593436.0,0.13,107.56666666666666,2.0023303377750232
2116,Tennessee,1986,1.035,107.9,0.29,28.0,79745209.0,0.13,109.60833333333333,2.058511366228237
2117,Tennessee,1987,1.121,130.6,0.29,25.9,81357705.0,0.13,113.625,2.1507414741474147
2118,Tennessee,1988,1.215,125.3,0.29,23.9,79785166.0,0.13,118.25833333333333,2.239757592840533
2119,Tennessee,1989,1.35,124.7,0.29,21.5,79845917.0,0.13,123.96666666666665,2.374025275611724
2120,Tennessee,1990,1.374,121.8,0.29,21.1,78338596.0,0.13,130.65833333333333,2.292482938962944
2121,Tennessee,1991,1.639,120.6,0.33,20.1,76943846.0,0.13,136.19166666666666,2.6235232209508657
2122,Tennessee,1992,1.702,121.0,0.33,19.4,77135315.0,0.13,140.31666666666666,2.644276042285307
2123,Tennessee,1993,1.503,120.8,0.37,24.6,77029000.0,0.13,144.45833333333334,2.268155754254398
2124,Tennessee,1994,1.53,118.8,0.37,24.2,77049000.0,0.13,148.225,2.2502276943835384
2125,Tennessee,1995,1.559,125.4,0.37,23.7,84827807.0,0.13,152.38333333333333,2.2303095264136497
2126,Tennessee,1996,1.611,119.2,0.37,23.0,80884691.0,0.13,156.85,2.239069174370418
2127,Tennessee,1997,1.677,118.9,0.37,22.1,82056793.0,0.13,160.51666666666668,2.277557885993147
2128,Tennessee,1998,1.895,119.7,0.37,19.5,82777975.0,0.13,163.00833333333333,2.5342876131077143
2129,Tennessee,1999,2.612,115.8,0.37,14.2,80688000.0,0.13,166.57500000000002,3.418376106858772
2130,Tennessee,2000,2.815,108.7,0.47,16.7,79981161.0,0.13,172.20000000000002,3.5637049941927983
2131,Tennessee,2001,3.071,103.5,0.47,15.3,76010568.0,0.13,177.0666666666667,3.7809375
2132,Tennessee,2002,3.269,103.4,0.59,18.0,77116917.0,0.13,179.875,3.961873523280056
2133,Tennessee,2003,3.182,93.2,0.59,18.5,107041135.0,0.2,183.95833333333334,3.770832163080408
2134,Tennessee,2004,3.182,96.5,0.59,18.5,112734251.0,0.2,188.88333333333333,3.6725103679519986
2135,Tennessee,2005,3.257,97.0,0.59,18.1,114345060.0,0.2,195.29166666666666,3.635720930232558
2136,Tennessee,2006,3.235,98.7,0.59,18.2,117658741.0,0.2,201.59166666666667,3.4983092885783966
2137,Tennessee,2007,3.738,107.4,1.04,27.8,129671397.0,0.2,207.34241666666665,3.9301365012545673
2138,Tennessee,2008,3.748,69.5,1.01,26.9,265812861.0,0.62,215.3025,3.7949582564066837
2139,Tennessee,2009,4.644,77.0,1.63,35.1,296801064.0,0.62,214.537,4.718962230291278
2140,Tennessee,2010,4.784,72.6,1.63,34.1,283488219.0,0.62,218.05550000000002,4.7827823650400925
2141,Tennessee,2011,4.925,71.7,1.63,33.1,282037904.0,0.62,224.93916666666667,4.773068274014826
2142,Tennessee,2012,4.832,68.3,1.63,33.7,271048763.0,0.62,229.59391666666667,4.587996125042512
2143,Tennessee,2013,4.965,66.2,1.63,32.8,265091159.0,0.62,232.95708333333334,4.646220602149537
2144,Tennessee,2014,5.003,62.6,1.63,32.6,252266793.0,0.62,236.73616666666666,4.607044269394129
2145,Tennessee,2015,4.993,62.2,1.63,32.6,252591583.0,0.62,237.01700000000002,4.5923878877886395
2146,Tennessee,2016,5.133,61.6,1.63,31.8,251898947.0,0.62,240.00716666666665,4.662335777473312
2147,Tennessee,2017,5.206,59.2,1.63,31.3,244100257.0,0.62,245.11958333333334,4.6300176614475586
2148,Tennessee,2018,5.281,56.0,1.63,30.9,233013693.0,0.62,251.10683333333336,4.584733854979387
2149,Tennessee,2019,5.545,55.5,1.63,29.4,232877687.0,0.62,255.65741666666668,4.728241471578665
2150,Texas,1970,0.42,106.4,0.235,56.0,169554206.0,0.155,38.824999999999996,2.3582743077913717
2151,Texas,1971,0.469,108.9,0.265,56.5,189942675.0,0.155,40.49166666666667,2.525013377238115
2152,Texas,1972,0.464,108.6,0.265,57.1,226503540.0,0.185,41.81666666666667,2.418939816660024
2153,Texas,1973,0.475,110.4,0.265,55.8,236280843.0,0.185,44.4,2.3322072072072073
2154,Texas,1974,0.506,114.7,0.265,52.4,248277976.0,0.185,49.30833333333334,2.237106641879331
2155,Texas,1975,0.533,116.0,0.265,49.7,256967461.0,0.185,53.81666666666666,2.159070919789409
2156,Texas,1976,0.533,121.4,0.265,49.7,273166718.0,0.185,56.90833333333333,2.041774784009372
2157,Texas,1977,0.591,124.2,0.265,44.8,283908123.0,0.185,60.60833333333333,2.1257472844768324
2158,Texas,1978,0.622,126.6,0.265,42.6,296923598.0,0.185,65.23333333333333,2.0786305569749617
2159,Texas,1979,0.637,126.4,0.265,41.6,301669878.0,0.185,72.575,1.9134137099552186
2160,Texas,1980,0.669,129.7,0.265,39.6,321154012.0,0.185,82.40833333333333,1.7697482050763478
2161,Texas,1981,0.738,129.0,0.265,35.9,339554173.0,0.185,90.925,1.7694143524883146
2162,Texas,1982,0.841,131.2,0.265,31.5,358491433.0,0.185,96.5,1.8998756476683938
2163,Texas,1983,0.938,126.4,0.345,36.8,357379664.0,0.185,99.60000000000001,2.053052208835341
2164,Texas,1984,1.021,117.2,0.355,34.8,344699280.0,0.185,103.88333333333333,2.1425766083747795
2165,Texas,1985,1.055,115.9,0.365,34.6,360500225.0,0.195,107.56666666666666,2.138115897118066
2166,Texas,1986,1.144,113.7,0.365,31.9,373506575.0,0.205,109.60833333333333,2.2753014521401957
2167,Texas,1987,1.28,105.8,0.42,32.8,355496360.0,0.205,113.625,2.455797579757976
2168,Texas,1988,1.37,96.5,0.42,30.7,399060039.0,0.26,118.25833333333333,2.5254879853428234
2169,Texas,1989,1.457,94.5,0.42,28.8,410282050.0,0.26,123.96666666666665,2.562188760419468
2170,Texas,1990,1.736,85.6,0.57,32.8,389745949.0,0.26,130.65833333333333,2.896470438165699
2171,Texas,1991,1.86,79.6,0.61,32.8,552917679.0,0.26,136.19166666666666,2.9772746741724285
2172,Texas,1992,2.046,77.2,0.61,29.8,543222000.0,0.41,140.31666666666666,3.1787243140515495
2173,Texas,1993,1.777,81.3,0.65,36.6,572602310.0,0.41,144.45833333333334,2.681645226420536
2174,Texas,1994,1.85,78.8,0.65,35.1,562276060.0,0.41,148.225,2.7208635520323834
2175,Texas,1995,1.884,75.2,0.65,34.5,559696209.0,0.41,152.38333333333333,2.695255386634584
2176,Texas,1996,1.898,74.6,0.65,34.2,569079842.0,0.41,156.85,2.637959834236532
2177,Texas,1997,2.018,72.6,0.65,32.2,569575890.0,0.41,160.51666666666668,2.7406749039559752
2178,Texas,1998,2.25,73.2,0.65,28.9,556503717.0,0.41,163.00833333333333,3.0090486171463624
2179,Texas,1999,2.923,67.8,0.65,22.2,539935144.0,0.41,166.57500000000002,3.8253879633798586
2180,Texas,2000,3.112,69.3,0.75,24.1,536877386.0,0.41,172.20000000000002,3.939698025551684
2181,Texas,2001,3.267,62.1,0.75,23.0,495713837.0,0.41,177.0666666666667,4.022247740963855
2182,Texas,2002,3.531,58.3,0.8,22.7,512895687.0,0.41,179.875,4.279405142460042
2183,Texas,2003,3.487,58.9,0.8,22.9,490718568.0,0.41,183.95833333333334,4.132272706681767
2184,Texas,2004,3.364,55.8,0.8,23.8,501571338.0,0.41,188.88333333333333,3.8825659578222886
2185,Texas,2005,3.375,55.4,0.8,23.7,507341005.0,0.41,195.29166666666666,3.7674418604651163
2186,Texas,2006,3.33,54.3,0.8,24.0,507159644.0,0.41,201.59166666666667,3.6010417097267577
2187,Texas,2007,4.455,49.3,1.8,40.4,1024383107.0,1.41,207.34241666666665,4.683990934480764
2188,Texas,2008,4.549,43.9,1.8,39.6,1507229486.0,1.41,215.3025,4.605993892314302
2189,Texas,2009,5.529,42.3,2.42,43.8,1211322317.0,1.41,214.537,5.618247668234384
2190,Texas,2010,5.642,38.2,2.42,42.9,1249918085.0,1.41,218.05550000000002,5.640563984857066
2191,Texas,2011,5.731,38.7,2.42,42.2,1359519880.0,1.41,224.93916666666667,5.554203914391668
2192,Texas,2012,5.659,36.7,2.42,42.8,1330330418.0,1.41,229.59391666666667,5.373234700251567
2193,Texas,2013,5.747,36.2,2.42,42.1,1329662430.0,1.41,232.95708333333334,5.37801204442163
2194,Texas,2014,5.763,33.7,2.42,42.0,1256724107.0,1.41,236.73616666666666,5.306895087850962
2195,Texas,2015,5.946,33.8,2.42,40.7,1270386671.0,1.41,237.01700000000002,5.468924169996244
2196,Texas,2016,6.043,32.8,2.42,40.0,1271800731.0,1.41,240.00716666666665,5.488894428846917
2197,Texas,2017,6.244,31.9,2.42,38.8,1253705378.0,1.41,245.11958333333334,5.553175235896764
2198,Texas,2018,6.318,29.1,2.42,38.3,1190923717.0,1.41,251.10683333333336,5.485012023434912
2199,Texas,2019,6.482,28.8,2.42,37.3,1168588119.0,1.41,255.65741666666668,5.527224746397279
2200,Utah,1970,0.366,65.5,0.16,43.7,5473433.0,0.08,38.824999999999996,2.055067611075338
2201,Utah,1971,0.372,67.7,0.16,43.0,5794213.0,0.08,40.49166666666667,2.0027824655278863
2202,Utah,1972,0.365,71.3,0.16,43.8,6272275.0,0.08,41.81666666666667,1.9028298126743721
2203,Utah,1973,0.378,72.7,0.16,42.3,6534971.0,0.08,44.4,1.855945945945946
2204,Utah,1974,0.405,75.6,0.16,39.5,6993604.0,0.08,49.30833333333334,1.7905695453777253
2205,Utah,1975,0.434,75.8,0.16,36.9,7111247.0,0.08,53.81666666666666,1.7580427376896874
2206,Utah,1976,0.447,77.9,0.16,35.8,7518081.0,0.08,56.90833333333333,1.7123326987845953
2207,Utah,1977,0.495,78.9,0.16,32.3,7755816.0,0.08,60.60833333333333,1.7804482331912554
2208,Utah,1978,0.537,79.6,0.16,29.8,8077185.0,0.08,65.23333333333333,1.794573326520184
2209,Utah,1979,0.572,79.1,0.18,31.5,8270288.0,0.08,72.575,1.7181674130210125
2210,Utah,1980,0.627,74.8,0.18,28.7,10380880.0,0.1,82.40833333333333,1.658642936596218
2211,Utah,1981,0.681,77.6,0.18,26.4,11332870.0,0.1,90.925,1.6327522683530384
2212,Utah,1982,0.82,73.6,0.2,24.2,11175540.0,0.1,96.5,1.8524352331606218
2213,Utah,1983,0.953,69.0,0.28,29.4,12863400.0,0.12,99.60000000000001,2.0858835341365456
2214,Utah,1984,1.046,66.3,0.28,26.8,13071387.0,0.12,103.88333333333333,2.1950393069148086
2215,Utah,1985,1.035,66.5,0.28,27.1,13412317.0,0.12,107.56666666666666,2.097582894329098
2216,Utah,1986,1.086,64.4,0.28,25.8,12919309.0,0.12,109.60833333333333,2.1599452596365847
2217,Utah,1987,1.229,67.7,0.39,31.7,14969083.0,0.23,113.625,2.357949394939494
2218,Utah,1988,1.356,55.0,0.39,28.8,21656003.0,0.23,118.25833333333333,2.499680078923262
2219,Utah,1989,1.519,57.0,0.39,25.7,22551304.0,0.23,123.96666666666665,2.6712180693734875
2220,Utah,1990,1.671,53.4,0.39,23.3,21106378.0,0.23,130.65833333333333,2.788019644109956
2221,Utah,1991,1.701,53.5,0.465,28.1,21395613.0,0.23,136.19166666666666,2.7227657100899467
2222,Utah,1992,1.801,55.0,0.465,25.8,24805000.0,0.23,140.31666666666666,2.798085283287801
2223,Utah,1993,1.604,56.2,0.505,31.5,25898218.0,0.265,144.45833333333334,2.4205734064032303
2224,Utah,1994,1.688,55.8,0.505,29.9,26167144.0,0.265,148.225,2.4826041490976554
2225,Utah,1995,1.749,52.0,0.505,28.9,25812927.0,0.265,152.38333333333333,2.5021240293120424
2226,Utah,1996,1.862,54.0,0.505,27.1,27788866.0,0.265,156.85,2.5879247688874725
2227,Utah,1997,2.227,57.0,0.755,33.9,32657125.0,0.265,160.51666666666668,3.0245208181912573
2228,Utah,1998,2.437,42.3,0.755,31.0,43619557.0,0.265,163.00833333333333,3.2591339911047488
2229,Utah,1999,3.129,43.9,0.755,24.1,47440834.0,0.515,166.57500000000002,4.094984241332733
2230,Utah,2000,3.312,40.7,0.855,25.8,46235015.0,0.515,172.20000000000002,4.192891986062717
2231,Utah,2001,3.358,38.7,0.855,25.5,44467980.0,0.515,177.0666666666667,4.134284638554217
2232,Utah,2002,3.812,40.1,1.085,28.5,47442128.0,0.695,179.875,4.619963863794301
2233,Utah,2003,3.701,36.5,1.085,29.3,57529796.0,0.695,183.95833333333334,4.385873612684032
2234,Utah,2004,3.76,34.2,1.085,28.9,55835597.0,0.695,188.88333333333333,4.339609988529074
2235,Utah,2005,3.772,33.6,1.085,28.8,56598687.0,0.695,195.29166666666666,4.21060465116279
2236,Utah,2006,3.722,34.5,1.085,29.2,59292150.0,0.695,201.59166666666667,4.0249481212021
2237,Utah,2007,3.893,32.9,1.085,27.9,58224620.0,0.695,207.34241666666665,4.09310363814447
2238,Utah,2008,4.029,31.3,1.085,26.9,57540080.0,0.695,215.3025,4.0794788727488065
2239,Utah,2009,4.672,27.6,1.705,36.5,52419000.0,0.695,214.537,4.747414198949365
2240,Utah,2010,5.891,26.7,2.71,46.0,54495284.0,0.695,218.05550000000002,5.889500608789963
2241,Utah,2011,5.999,22.3,2.71,45.2,104570910.0,1.7,224.93916666666667,5.813936360571561
2242,Utah,2012,6.24,23.0,2.71,43.4,110249352.0,1.7,229.59391666666667,5.9248956581674825
2243,Utah,2013,6.296,21.4,2.71,43.0,104045712.0,1.7,232.95708333333334,5.891763325505234
2244,Utah,2014,6.349,19.5,2.71,42.7,96248832.0,1.7,236.73616666666666,5.846516903134784
2245,Utah,2015,6.366,20.0,2.71,42.6,99867180.0,1.7,237.01700000000002,5.8552255745368464
2246,Utah,2016,6.504,18.5,2.71,41.7,94338780.0,1.7,240.00716666666665,5.907623591795523
2247,Utah,2017,6.791,18.4,2.71,39.9,95612556.0,1.7,245.11958333333334,6.039656154224043
2248,Utah,2018,6.777,17.1,2.71,40.0,90276188.0,1.7,251.10683333333336,5.883495802915226
2249,Utah,2019,6.968,15.9,2.71,38.9,85293589.0,1.7,255.65741666666668,5.941638696836815
2250,Vermont,1970,0.395,122.6,0.2,50.6,6458913.0,0.12,38.824999999999996,2.2179008370895046
2251,Vermont,1971,0.4,124.4,0.2,50.0,6674580.0,0.12,40.49166666666667,2.1535295328256843
2252,Vermont,1972,0.398,138.0,0.2,50.3,7586268.0,0.12,41.81666666666667,2.0748664806695896
2253,Vermont,1973,0.413,146.8,0.2,48.4,8136202.0,0.12,44.4,2.0277927927927926
2254,Vermont,1974,0.418,151.8,0.2,47.9,8454155.0,0.12,49.30833333333334,1.8480446172046643
2255,Vermont,1975,0.471,155.5,0.2,42.5,8776260.0,0.12,53.81666666666666,1.9079219572623105
2256,Vermont,1976,0.47,171.1,0.2,42.6,9671592.0,0.12,56.90833333333333,1.8004393029726167
2257,Vermont,1977,0.525,169.4,0.2,38.1,9674168.0,0.12,60.60833333333333,1.8883541867179983
2258,Vermont,1978,0.548,162.4,0.2,36.5,9412514.0,0.12,65.23333333333333,1.8313336739908024
2259,Vermont,1979,0.589,160.9,0.2,34.0,9404220.0,0.12,72.575,1.7692318291422664
2260,Vermont,1980,0.61,161.6,0.2,32.8,9635046.0,0.12,82.40833333333333,1.6136717564971181
2261,Vermont,1981,0.668,163.8,0.2,29.9,10047083.0,0.12,90.925,1.6015837228485017
